,ItemName,Category,Price,Tax,Date,Day,Time
853,Filet-O-Fish - Meal,Normal,5.49,0.38,10-26-2021,Tuesday,2:22 PM
854,Bacon Clubhouse Burger,Normal,4.49,0.31,10-25-2021,Monday,6:51 PM
855,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,10-26-2021,Tuesday,2:22 PM
856,Sausage McMuffin with Egg - Meal,Breakfast,4.19,0.29,10-23-2021,Saturday,7:36 AM
857,"Bacon, Egg & Cheese Bagel - Meal",Breakfast,4.49,0.31,10-21-2021,Thursday,1:25 PM
858,Big Mac - Meal,Normal,5.69,0.4,10-21-2021,Thursday,9:20 AM
859,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-20-2021,Wednesday,6:32 AM
860,Chicken McNuggets - 20pc,Normal,5,0.35,10-20-2021,Wednesday,4:31 PM
861,Double Cheeseburger,Value Menu,1.59,0.11,10-20-2021,Wednesday,11:58 PM
862,Quarter Pounder with Cheese,Normal,3.79,0.27,10-24-2021,Sunday,10:22 PM
863,Buffalo Ranch McChicken,Value Menu,1.00,0.07,10-20-2021,Wednesday,8:22 PM
864,Southern Style Chicken - Meal,Normal,5.59,0.39,10-22-2021,Friday,5:41 PM
865,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,10-25-2021,Monday,3:35 PM
866,Southern Style Chicken - Meal,Normal,5.59,0.39,10-21-2021,Thursday,4:56 PM
867,Sausage McGriddles - Meal,Breakfast,3.99,0.28,10-21-2021,Thursday,6:06 AM
868,Bacon Clubhouse Burger - Meal,Normal,6.19,0.43,10-24-2021,Sunday,11:13 AM
869,Bacon Habanero Ranch Quarter Pounder - Meal,Normal,5.79,0.41,10-23-2021,Saturday,4:46 PM
870,McDouble,Value Menu,1.19,0.08,10-24-2021,Sunday,1:13 PM
871,BBQ Ranch Burger,Value Menu,1.00,0.07,10-22-2021,Friday,3:07 PM
872,Sausage Biscuit,Breakfast,1.00,0.07,10-26-2021,Tuesday,9:14 AM
873,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-25-2021,Monday,2:16 PM
874,Large French Fry,Value Menu,1.79,0.13,10-23-2021,Saturday,6:15 PM
875,Sausage McMuffin with Egg - Meal,Breakfast,4.19,0.29,10-25-2021,Monday,9:43 AM
876,Medium French Fry,Value Menu,1.59,0.11,10-22-2021,Friday,12:34 PM
877,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-25-2021,Monday,8:00 PM
878,Chicken McNuggets - 20pc,Normal,5,0.35,10-26-2021,Tuesday,6:49 PM
879,Chicken McNuggets - 20pc,Normal,5,0.35,10-23-2021,Saturday,11:48 AM
880,Medium French Fry,Value Menu,1.59,0.11,10-22-2021,Friday,6:20 AM
881,Double Cheeseburger - Meal,Normal,4.19,0.29,10-20-2021,Wednesday,12:43 PM
882,Quarter Pounder with Cheese,Normal,3.79,0.27,10-25-2021,Monday,10:37 AM
883,Chicken McNuggets - 20pc,Normal,5,0.35,10-25-2021,Monday,6:44 PM
884,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-20-2021,Wednesday,7:14 PM
885,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,10-20-2021,Wednesday,7:21 AM
886,Big Mac,Normal,3.99,0.28,10-26-2021,Tuesday,11:29 AM
887,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-25-2021,Monday,5:59 PM
888,McDouble,Value Menu,1.19,0.08,10-22-2021,Friday,11:03 AM
889,Sausage McMuffin,Breakfast,1.00,0.07,10-24-2021,Sunday,10:30 AM
890,Small French Fry,Value Menu,1.19,0.08,10-26-2021,Tuesday,12:55 PM
891,Filet-O-Fish,Normal,3.79,0.27,10-26-2021,Tuesday,4:18 PM
892,Quarter Pounder with Cheese,Normal,3.79,0.27,10-24-2021,Sunday,9:22 AM
893,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-25-2021,Monday,3:43 PM
894,2 McGriddles Cakes,Breakfast,1.00,0.07,10-25-2021,Monday,4:44 AM
895,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-20-2021,Wednesday,0:53 AM
896,Large French Fry,Value Menu,1.79,0.13,10-23-2021,Saturday,8:00 PM
897,Double Cheeseburger,Value Menu,1.59,0.11,10-21-2021,Thursday,3:12 PM
898,Sausage Gravy & Biscuit,Breakfast,2.69,0.19,10-25-2021,Monday,10:19 AM
899,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-20-2021,Wednesday,12:35 PM
900,Sausage McMuffin,Breakfast,1.00,0.07,10-22-2021,Friday,5:37 AM
901,Small French Fry,Value Menu,1.19,0.08,10-23-2021,Saturday,5:34 PM
902,Chicken McNuggets - 20pc,Normal,5,0.35,10-23-2021,Saturday,1:43 PM
903,2 Cheeseburgers,Normal,2.58,0.18,10-21-2021,Thursday,4:46 PM
904,Large French Fry,Value Menu,1.79,0.13,10-22-2021,Friday,11:04 AM
905,Big Mac,Normal,3.99,0.28,10-23-2021,Saturday,2:02 PM
906,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,10-26-2021,Tuesday,2:06 PM
907,Southern Style Chicken,Normal,3.89,0.27,10-26-2021,Tuesday,12:04 PM
908,Filet-O-Fish - Meal,Normal,5.49,0.38,10-23-2021,Saturday,5:39 PM
909,Big Mac,Normal,3.99,0.28,10-22-2021,Friday,3:54 PM
910,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-22-2021,Friday,4:30 PM
911,Large French Fry,Value Menu,1.79,0.13,10-25-2021,Monday,4:53 PM
912,Sausage Biscuit with Egg,Breakfast,2.79,0.2,10-22-2021,Friday,11:12 AM
913,2 Sausage Burritos - Meal,Breakfast,3.79,0.27,10-23-2021,Saturday,7:02 PM
914,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-25-2021,Monday,1:16 PM
915,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-23-2021,Saturday,10:10 AM
916,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-25-2021,Monday,5:21 PM
917,"Bacon, Egg & Cheese Bagel",Breakfast,3.29,0.23,10-21-2021,Thursday,11:59 AM
918,Sausage Gravy & Biscuit - Meal,Breakfast,4.59,0.32,10-23-2021,Saturday,0:21 AM
919,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-21-2021,Thursday,5:48 PM
920,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-22-2021,Friday,4:52 AM
921,Sausage Gravy & Biscuit - Meal,Breakfast,4.59,0.32,10-22-2021,Friday,4:11 AM
922,Chicken Snack Wrap (Crispy) (Chipolte BBQ),Value Menu,1.69,0.12,10-23-2021,Saturday,4:35 PM
923,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-24-2021,Sunday,1:18 PM
924,Egg White Delight McMuffin,Breakfast,2.79,0.2,10-20-2021,Wednesday,9:47 AM
925,Southern Style Chicken,Normal,3.89,0.27,10-23-2021,Saturday,5:18 PM
926,Double Cheeseburger - Meal,Normal,4.19,0.29,10-24-2021,Sunday,4:44 PM
927,Sausage Gravy & Biscuit - Meal,Breakfast,4.59,0.32,10-26-2021,Tuesday,10:02 AM
928,Double Filet-O-Fish - Meal,Normal,6.39,0.45,10-25-2021,Monday,7:14 PM
929,2 Cheeseburgers,Normal,2.58,0.18,10-24-2021,Sunday,9:12 AM
930,Double Cheeseburger,Value Menu,1.59,0.11,10-26-2021,Tuesday,2:27 PM
931,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-26-2021,Tuesday,11:59 AM
932,Sausage Biscuit with Egg,Breakfast,2.79,0.2,10-23-2021,Saturday,5:57 AM
933,Big Mac - Meal,Normal,5.69,0.4,10-24-2021,Sunday,3:47 PM
934,Small French Fry,Value Menu,1.19,0.08,10-23-2021,Saturday,4:57 AM
935,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,10-21-2021,Thursday,3:36 PM
936,Sausage McMuffin with Egg,Breakfast,2.99,0.21,10-25-2021,Monday,6:46 AM
937,Sausage McMuffin,Breakfast,1.00,0.07,10-25-2021,Monday,11:52 AM
938,"Bacon, Egg & Cheese Bagel - Meal",Breakfast,4.49,0.31,10-24-2021,Sunday,2:42 PM
939,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-20-2021,Wednesday,12:35 PM
940,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-26-2021,Tuesday,5:00 PM
941,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-26-2021,Tuesday,5:58 PM
942,Egg McMuffin,Breakfast,2.79,0.2,10-22-2021,Friday,7:29 PM
943,Egg McMuffin,Breakfast,2.79,0.2,10-20-2021,Wednesday,7:29 AM
944,Large French Fry,Value Menu,1.79,0.13,10-23-2021,Saturday,5:11 PM
945,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-21-2021,Thursday,10:54 AM
946,Double Cheeseburger,Value Menu,1.59,0.11,10-20-2021,Wednesday,7:34 PM
947,Filet-O-Fish - Meal,Normal,5.49,0.38,10-25-2021,Monday,12:54 PM
948,BBQ Ranch Burger,Value Menu,1.00,0.07,10-25-2021,Monday,1:14 PM
949,Medium French Fry,Value Menu,1.59,0.11,10-21-2021,Thursday,3:49 PM
950,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-21-2021,Thursday,5:54 PM
951,"Bacon, Egg & Cheese Bagel",Breakfast,3.29,0.23,10-24-2021,Sunday,10:24 AM
952,Small French Fry,Value Menu,1.19,0.08,10-22-2021,Friday,4:53 PM
953,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-20-2021,Wednesday,8:46 AM
954,Large French Fry,Value Menu,1.79,0.13,10-24-2021,Sunday,1:32 PM
955,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-24-2021,Sunday,7:57 PM
956,Double Cheeseburger - Meal,Normal,4.19,0.29,10-24-2021,Sunday,1:49 PM
957,Quarter Pounder with Cheese,Normal,3.79,0.27,10-22-2021,Friday,4:13 PM
958,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,2:20 PM
959,Bacon & Cheese Quarter Pounder - Meal,Normal,5.79,0.41,10-22-2021,Friday,4:34 PM
960,Small French Fry,Value Menu,1.19,0.08,10-21-2021,Thursday,5:39 PM
961,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-26-2021,Tuesday,4:29 PM
962,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-25-2021,Monday,10:38 PM
963,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-20-2021,Wednesday,6:36 PM
964,Small French Fry,Value Menu,1.19,0.08,10-22-2021,Friday,12:44 PM
965,Sausage Gravy & Biscuit,Breakfast,2.69,0.19,10-21-2021,Thursday,8:53 AM
966,Chicken McNuggets - 20pc,Normal,5,0.35,10-22-2021,Friday,7:24 PM
967,Filet-O-Fish - Meal,Normal,5.49,0.38,10-20-2021,Wednesday,7:10 PM
968,Sausage Gravy & Biscuit,Breakfast,2.69,0.19,10-23-2021,Saturday,10:57 AM
969,Medium French Fry,Value Menu,1.59,0.11,10-22-2021,Friday,5:28 PM
970,Sausage McGriddles - Meal,Breakfast,3.99,0.28,10-25-2021,Monday,7:45 AM
971,Double Cheeseburger,Value Menu,1.59,0.11,10-22-2021,Friday,2:24 PM
972,Big Mac,Normal,3.99,0.28,10-24-2021,Sunday,11:57 AM
973,Bacon McDouble,Value Menu,2.00,0.14,10-21-2021,Thursday,4:49 PM
974,Sausage Gravy & Biscuit - Meal,Breakfast,4.59,0.32,10-23-2021,Saturday,4:11 AM
975,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,12:08 PM
976,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-23-2021,Saturday,5:39 PM
977,Big Mac,Normal,3.99,0.28,10-22-2021,Friday,10:17 AM
978,McDouble,Value Menu,1.19,0.08,10-23-2021,Saturday,6:44 AM
979,Double Cheeseburger - Meal,Normal,4.19,0.29,10-26-2021,Tuesday,4:39 PM
980,Bacon McDouble,Value Menu,2.00,0.14,10-21-2021,Thursday,12:35 PM
981,Bacon Clubhouse Burger - Meal,Normal,6.19,0.43,10-20-2021,Wednesday,1:04 PM
982,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,10-26-2021,Tuesday,6:20 PM
983,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-23-2021,Saturday,1:15 PM
984,"Bacon, Egg & Cheese Bagel - Meal",Breakfast,4.49,0.31,10-26-2021,Tuesday,10:38 AM
985,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-25-2021,Monday,7:29 AM
986,Bacon Clubhouse Burger,Normal,4.49,0.31,10-25-2021,Monday,7:22 AM
987,Sausage McGriddles - Meal,Breakfast,3.99,0.28,10-20-2021,Wednesday,12:31 PM
988,Large French Fry,Value Menu,1.79,0.13,10-23-2021,Saturday,8:10 AM
989,2 Cheeseburgers,Normal,2.58,0.18,10-26-2021,Tuesday,5:09 PM
990,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,10-23-2021,Saturday,3:16 PM
991,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-24-2021,Sunday,7:12 PM
992,Medium French Fry,Value Menu,1.59,0.11,10-26-2021,Tuesday,12:35 PM
993,McChicken,Value Menu,1.00,0.07,10-23-2021,Saturday,2:07 PM
994,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-24-2021,Sunday,11:17 AM
995,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-22-2021,Friday,11:15 PM
996,"Sausage, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-22-2021,Friday,2:40 PM
997,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-21-2021,Thursday,4:44 PM
998,Sausage McGriddles - Meal,Breakfast,3.99,0.28,10-26-2021,Tuesday,8:20 AM
999,Double Cheeseburger,Value Menu,1.59,0.11,10-21-2021,Thursday,10:03 PM
1000,Egg McMuffin,Breakfast,2.79,0.2,10-25-2021,Monday,6:08 AM
1001,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-20-2021,Wednesday,2:01 PM
1002,Sausage Biscuit,Breakfast,1.00,0.07,10-22-2021,Friday,7:17 AM
1003,Sausage McMuffin with Egg - Meal,Breakfast,4.19,0.29,10-23-2021,Saturday,10:46 AM
1004,Sausage McGriddles - Meal,Breakfast,3.99,0.28,10-20-2021,Wednesday,11:32 AM
1005,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-23-2021,Saturday,3:11 PM
1006,Sausage Gravy & Biscuit,Breakfast,2.69,0.19,10-23-2021,Saturday,11:00 AM
1007,Sausage Gravy & Biscuit - Meal,Breakfast,4.59,0.32,10-26-2021,Tuesday,10:45 AM
1008,Buffalo Ranch McChicken,Value Menu,1.00,0.07,10-26-2021,Tuesday,10:39 AM
1009,Double Quarter Pounder with Cheese,Normal,4.79,0.34,10-25-2021,Monday,10:39 AM
1010,Egg White Delight McMuffin,Breakfast,2.79,0.2,10-20-2021,Wednesday,4:14 AM
1011,Medium French Fry,Value Menu,1.59,0.11,10-26-2021,Tuesday,5:00 PM
1012,"Bacon, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-20-2021,Wednesday,10:28 AM
1013,Large French Fry,Value Menu,1.79,0.13,10-20-2021,Wednesday,12:59 PM
1014,McDouble,Value Menu,1.19,0.08,10-22-2021,Friday,8:12 PM
1015,Big Mac - Meal,Normal,5.69,0.4,10-22-2021,Friday,1:12 PM
1016,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-20-2021,Wednesday,5:59 AM
1017,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-20-2021,Wednesday,5:51 PM
1018,Medium French Fry,Value Menu,1.59,0.11,10-25-2021,Monday,7:47 PM
1019,Sausage McGriddles,Breakfast,2.79,0.2,10-24-2021,Sunday,4:34 AM
1020,Double Cheeseburger,Value Menu,1.59,0.11,10-20-2021,Wednesday,0:15 AM
1021,"Bacon, Egg & Cheese Biscuit - Meal",Breakfast,4.39,0.31,10-25-2021,Monday,9:56 AM
1022,Sausage Gravy & Biscuit - Meal,Breakfast,4.59,0.32,10-24-2021,Sunday,7:23 AM
1023,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-26-2021,Tuesday,9:30 AM
1024,2 Cheeseburgers,Normal,2.58,0.18,10-20-2021,Wednesday,7:52 PM
1025,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,10-22-2021,Friday,7:37 AM
1026,McChicken,Value Menu,1.00,0.07,10-20-2021,Wednesday,3:31 PM
1027,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-25-2021,Monday,11:43 AM
1028,Egg White Delight McMuffin - Meal,Breakfast,3.99,0.28,10-20-2021,Wednesday,2:20 PM
1029,Quarter Pounder with Cheese,Normal,3.79,0.27,10-24-2021,Sunday,4:23 PM
1030,Southern Style Chicken,Normal,3.89,0.27,10-23-2021,Saturday,11:45 PM
1031,Bacon Buffalo Ranch McChicken,Value Menu,2.00,0.14,10-24-2021,Sunday,1:20 PM
1032,Large French Fry,Value Menu,1.79,0.13,10-22-2021,Friday,9:23 PM
1033,Sausage Burrito,Breakfast,1.00,0.07,10-20-2021,Wednesday,9:52 AM
1034,Sausage Biscuit with Egg - Meal,Breakfast,3.99,0.28,10-23-2021,Saturday,4:07 AM
1035,Southern Style Chicken,Normal,3.89,0.27,10-24-2021,Sunday,5:21 PM
1036,Chicken McNuggets - 20pc,Normal,5,0.35,10-22-2021,Friday,1:41 PM
1037,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-25-2021,Monday,1:00 PM
1038,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,10-22-2021,Friday,4:44 PM
1039,Medium French Fry,Value Menu,1.59,0.11,10-21-2021,Thursday,9:02 PM
1040,Southern Style Chicken,Normal,3.89,0.27,10-20-2021,Wednesday,12:33 PM
1041,Bacon McDouble,Value Menu,2.00,0.14,10-21-2021,Thursday,2:28 PM
1042,Quarter Pounder with Cheese,Normal,3.79,0.27,10-23-2021,Saturday,6:20 AM
1043,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-20-2021,Wednesday,4:52 PM
1044,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-25-2021,Monday,10:59 AM
1045,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-20-2021,Wednesday,4:25 PM
1046,"Bacon, Egg & Cheese Biscuit",Breakfast,3.19,0.22,10-23-2021,Saturday,7:56 AM
1047,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-20-2021,Wednesday,11:58 PM
1048,Small French Fry,Value Menu,1.19,0.08,10-22-2021,Friday,11:01 AM
1049,Large French Fry,Value Menu,1.79,0.13,10-24-2021,Sunday,4:17 PM
1050,2 Cheeseburgers,Normal,2.58,0.18,10-20-2021,Wednesday,6:36 PM
1051,Bacon McDouble,Value Menu,2.00,0.14,10-22-2021,Friday,10:43 PM
1052,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-23-2021,Saturday,5:10 AM
1053,Big Mac,Normal,3.99,0.28,10-22-2021,Friday,12:48 PM
1054,Southern Style Chicken - Meal,Normal,5.59,0.39,10-26-2021,Tuesday,9:02 PM
1055,"Bacon, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-22-2021,Friday,7:34 AM
1056,Bacon Buffalo Ranch McChicken,Value Menu,2.00,0.14,10-20-2021,Wednesday,11:41 PM
1057,Big Mac,Normal,3.99,0.28,10-22-2021,Friday,6:10 PM
1058,Sausage Biscuit,Breakfast,1.00,0.07,10-22-2021,Friday,11:10 AM
1059,Southern Style Chicken,Normal,3.89,0.27,10-21-2021,Thursday,6:12 AM
1060,Classic Chicken (Grilled or Crispy) - Meal,Normal,5.89,0.41,10-24-2021,Sunday,10:12 AM
1061,Small French Fry,Value Menu,1.19,0.08,10-22-2021,Friday,3:30 PM
1062,2 Cheeseburgers,Normal,2.58,0.18,10-23-2021,Saturday,3:57 PM
1063,Big Mac - Meal,Normal,5.69,0.4,10-23-2021,Saturday,9:01 AM
1064,McDouble,Value Menu,1.19,0.08,10-23-2021,Saturday,7:09 AM
1065,"Sausage, Egg & Cheese McGriddles - Meal",Breakfast,4.49,0.31,10-20-2021,Wednesday,7:54 AM
1066,Bacon Buffalo Ranch McChicken,Value Menu,2.00,0.14,10-21-2021,Thursday,10:39 AM
1067,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-25-2021,Monday,9:05 AM
1068,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-20-2021,Wednesday,3:17 PM
1069,Sausage Biscuit with Egg - Meal,Breakfast,3.99,0.28,10-23-2021,Saturday,11:42 AM
1070,Double Filet-O-Fish - Meal,Normal,6.39,0.45,10-24-2021,Sunday,6:48 PM
1071,Large French Fry,Value Menu,1.79,0.13,10-24-2021,Sunday,7:04 PM
1072,Quarter Pounder with Cheese - Meal,Normal,5.49,0.38,10-22-2021,Friday,11:30 PM
1073,Big Mac - Meal,Normal,5.69,0.4,10-20-2021,Wednesday,5:21 PM
1074,Chicken Snack Wrap (Grilled) (Honey Mustard),Value Menu,1.69,0.12,10-20-2021,Wednesday,3:03 PM
1075,Double Cheeseburger,Value Menu,1.59,0.11,10-20-2021,Wednesday,10:32 PM
1076,Egg McMuffin,Breakfast,2.79,0.2,10-22-2021,Friday,5:02 AM
1077,Filet-O-Fish,Normal,3.79,0.27,10-25-2021,Monday,6:09 PM
1078,Bacon McDouble,Value Menu,2.00,0.14,10-22-2021,Friday,5:41 PM
1079,Double Quarter Pounder with Cheese - Meal,Normal,6.49,0.45,10-23-2021,Saturday,7:23 PM
1080,Small French Fry,Value Menu,1.19,0.08,10-22-2021,Friday,3:08 PM
1081,Sausage Gravy & Biscuit - Meal,Breakfast,4.59,0.32,10-24-2021,Sunday,7:45 AM
1082,Medium French Fry,Value Menu,1.59,0.11,10-26-2021,Tuesday,4:22 PM
1083,"Bacon, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-20-2021,Wednesday,8:00 AM
1084,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-22-2021,Friday,2:39 PM
1085,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-23-2021,Saturday,4:22 PM
1086,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-23-2021,Saturday,5:28 AM
1087,Chicken Ranch BLT (Grilled or Crispy),Normal,4.29,0.3,10-24-2021,Sunday,3:41 PM
1088,2 Cheeseburgers,Normal,2.58,0.18,10-25-2021,Monday,5:15 PM
1089,2 Cheeseburgers,Normal,2.58,0.18,10-26-2021,Tuesday,7:47 PM
1090,Egg McMuffin,Breakfast,2.79,0.2,10-26-2021,Tuesday,10:58 AM
1091,2 Cheeseburgers,Normal,2.58,0.18,10-26-2021,Tuesday,9:43 AM
1092,Chicken Ranch BLT (Grilled or Crispy) - Meal,Normal,5.99,0.42,10-24-2021,Sunday,4:59 PM
1093,Egg McMuffin - Meal,Breakfast,3.99,0.28,10-21-2021,Thursday,3:29 AM
1094,Big Mac,Normal,3.99,0.28,10-20-2021,Wednesday,5:56 PM
1095,Double Filet-O-Fish,Normal,4.69,0.33,10-22-2021,Friday,7:00 AM
1096,Club Chicken (Grilled or Crispy) - Meal,Normal,6.19,0.43,10-24-2021,Sunday,7:32 AM
1097,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-22-2021,Friday,9:42 AM
1098,Bacon & Cheese Quarter Pounder,Normal,4.09,0.29,10-20-2021,Wednesday,6:16 PM
1099,Double Cheeseburger,Value Menu,1.59,0.11,10-26-2021,Tuesday,1:25 PM
1100,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-24-2021,Sunday,2:30 PM
1101,Premium Chicken Bacon Clubhouse (Grilled or Crispy),Normal,4.49,0.31,10-24-2021,Sunday,5:00 PM
1102,Grilled Onion Cheddar,Value Menu,1.00,0.07,10-21-2021,Thursday,2:33 PM
1103,Double Cheeseburger,Value Menu,1.59,0.11,10-20-2021,Wednesday,6:54 AM
1104,Sausage McMuffin with Egg - Meal,Breakfast,4.19,0.29,10-23-2021,Saturday,4:11 AM
1105,Bacon Buffalo Ranch McChicken,Value Menu,2.00,0.14,10-26-2021,Tuesday,11:18 AM
1106,Double Cheeseburger,Value Menu,1.59,0.11,10-22-2021,Friday,1:18 PM
1107,Double Cheeseburger,Value Menu,1.59,0.11,10-25-2021,Monday,5:22 PM
1108,Chicken Snack Wrap (Crispy) (Honey Mustard),Value Menu,1.69,0.12,10-24-2021,Sunday,11:03 AM
1109,Bacon Habanero Ranch Quarter Pounder - Meal,Normal,5.79,0.41,10-26-2021,Tuesday,7:32 AM
1110,Chicken McNuggets Meal - 10pc,Normal,6.19,0.43,10-25-2021,Monday,1:33 PM
1111,Bacon Habanero Ranch Quarter Pounder - Meal,Normal,5.79,0.41,10-22-2021,Friday,4:30 PM
1112,Double Cheeseburger - Meal,Normal,4.19,0.29,10-22-2021,Friday,5:19 PM
1113,Bacon Cheddar McChicken,Value Menu,2.00,0.14,10-23-2021,Saturday,9:10 AM
1114,Big Mac,Normal,3.99,0.28,10-26-2021,Tuesday,1:03 PM
1115,Chicken Snack Wrap (Crispy) (Ranch),Value Menu,1.69,0.12,10-24-2021,Sunday,5:40 PM
1116,Double Cheeseburger,Value Menu,1.59,0.11,10-23-2021,Saturday,5:07 PM
1117,Double Cheeseburger - Meal,Normal,4.19,0.29,10-24-2021,Sunday,5:35 AM
1118,Sausage McGriddles,Breakfast,2.79,0.2,10-20-2021,Wednesday,9:09 AM
1119,Bacon McDouble,Value Menu,2.00,0.14,10-25-2021,Monday,8:25 PM
1120,Bacon Buffalo Ranch McChicken,Value Menu,2.00,0.14,10-23-2021,Saturday,8:41 PM
1121,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-23-2021,Saturday,7:58 PM
1122,Big Mac,Normal,3.99,0.28,10-23-2021,Saturday,11:43 AM
1123,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-25-2021,Monday,3:19 AM
1124,"Sausage, Egg & Cheese McGriddles",Breakfast,3.29,0.23,10-25-2021,Monday,6:37 AM
1125,Large French Fry,Value Menu,1.79,0.13,10-22-2021,Friday,3:50 PM
1126,Club Chicken (Grilled or Crispy),Normal,4.49,0.31,10-22-2021,Friday,12:33 PM
1127,Double Filet-O-Fish - Meal,Normal,6.39,0.45,10-23-2021,Saturday,10:23 PM
1128,Buffalo Ranch McChicken,Value Menu,1.00,0.07,10-22-2021,Friday,6:15 PM
1129,Deluxe Quarter Punder - Meal,Normal,5.79,0.41,10-23-2021,Saturday,9:53 PM
1130,Egg McMuffin,Breakfast,2.79,0.2,10-23-2021,Saturday,1:26 PM
1131,Classic Chicken (Grilled or Crispy),Normal,4.19,0.29,10-21-2021,Thursday,11:37 AM
1132,Chicken Snack Wrap (Grilled) (Ranch),Value Menu,1.69,0.12,10-25-2021,Monday,1:15 PM
1133,BBQ Ranch Burger,Value Menu,1.00,0.07,10-22-2021,Friday,11:20 PM
1134,2 Cheeseburgers - Meal,Normal,4.89,0.34,10-21-2021,Thursday,4:28 PM
1135,Sausage McMuffin with Egg - Meal,Breakfast,4.19,0.29,10-25-2021,Monday,3:50 PM
1136,Chicken McNuggets - 10pc,Normal,4.49,0.31,10-24-2021,Sunday,4:03 PM
1137,Steak and Egg Burrito,Value Menu,1.79,0.13,10-23-2021,Saturday,9:25 AM
